HWuZsNAX8hk\tMusk Losing His Son Changed Everything | Michael Shellenberger\t847.0\tNA\tNA
Q4Q0WXBH0HM\tGay Marriage, Surrogacy, Divorce & Hookup Culture | Katy Faust | EP 527\t5616.0\tNA\tNA
iRDeJbPvnLw\t"Insect Protein" - What He Saw At the World Economic Forum | Ezra Levant\t750.0\tNA\tNA
EVhL583UBWw\tTommy Robinson Needs Your Support - The Brutal Truth of His Imprisonment\t1285.0\tNA\tNA
a4YYergYonc\tTrump, Musk, Kennedy: the Dawn of Transparency | Michael Shellenberger | EP 526\t5424.0\tNA\tNA
lEjhjxzXkuE\tMessage to Elon Musk\t803.0\tNA\tNA
tfWrdwKF_OI\tThe War on Speech—and Those Who Dare to Fight It | Ezra Levant | Ep 525\t6134.0\tNA\tNA
d88svxU5DBg\t“Trump Is Not God, Musk Is Not God” | Russell Brand\t660.0\tNA\tNA
LaYmUR8kMCg\tHow to Recognize False Idols | Russell Brand\t514.0\tNA\tNA
lJfw-YG3fWM\tWhy Russell Brand Abandoned Hedonism | EP 524\t4299.0\tNA\tNA
bFAbNRDA23s\tHow Your Brain Decides Between Conflicting Actions | Dr. David Eagleman\t687.0\tNA\tNA
5F9rZQtiZfY\tR*pe Gangs and the Shadow of Multiculturalism\t2148.0\tNA\tNA
Dp0noNUOgK8\tHow to Form a “Ulysses Contract” With Your Future Self | Dr. David Eagleman\t550.0\tNA\tNA
zOBR_cqD-fQ\tHow Your Brain Rewires, Makes Decisions, and Shapes Your Reality | Dr. David Eagleman | EP 523\t5754.0\tNA\tNA
08opOTaiWvY\tCargo Cult Syndrome | Kemi Badenoch\t492.0\tNA\tNA
wKFEnmTWKkQ\tMoral Colonialism | Kemi Badenoch\t784.0\tNA\tNA
FdD75q6erHw\tThe New Conservative Party | Kemi Badenoch | EP 522\t5846.0\tNA\tNA
G8nRXF6ZVdU\tHow The Global Elites Became Radicals | Matthew Goodwin\t569.0\tNA\tNA
SWhiO0B5Hss\t"The New Brexit" - Europe Needs Wholesale Regime Change | Matthew Goodwin\t378.0\tNA\tNA
f_qQXDVax8E\tReform, R*pe Gangs and the Rot of the UK | Matthew Goodwin | EP 521\t5461.0\tNA\tNA
aC5rFYXkP_0\tStop Eating For Hibernation, Try Keto | Dr. Benjamin Bikman\t595.0\tNA\tNA
Oh5wT4r2EYA\tIs Your Diet Killing You? | Dr. Benjamin Bikman | EP 520\t4952.0\tNA\tNA
ZcdSVbq9vTU\tWhat Really Happened on January 6th | Dr. Simone Gold\t919.0\tNA\tNA
YA1W7ECHSkE\tJerusalem & the Axis Mundi | Foundations of the West Episode I with Ben Shapiro\t3006.0\tNA\tNA
_Ef8p-kQDRs\tCanada Must Offer Alberta More Than Trump Could\t1445.0\tNA\tNA
zM3zsyzSnxo\tBig Tobacco is Behind Addictive Chemicals in Food | Vani Hari\t707.0\tNA\tNA
8jb-UxGAJ8M\tThe Birth of Christ | Biblical Series: The Gospels\t7360.0\tNA\tNA
KQVqFs3QIqk\tWe Are Winning the Fight Against DEI | An Update from Robby Starbuck @RobbyStarbuck\t1009.0\tNA\tNA
Y8VETQ_uBC8\tParents Need to Know This About the Cereal Industry | Vani Hari\t775.0\tNA\tNA
yXHPN-qzKTg\tIf Another Country Did This to Our Citizens, It Would Be War | Vani Hari @TheFoodbabe  | EP 519\t4219.0\tNA\tNA
NKjKzl0JCJw\tHow Do You Know The Bible Is True?\t736.0\tNA\tNA
piRGUCbmTH4\tThe Consequences of Living in a Perpetual Lie | Dr. Simone Gold\t1085.0\tNA\tNA
98vOV1QBQEY\tCourage in Controversy: Medical Tyranny & Jan 6th Riots | Dr. Simone Gold | EP 518\t7483.0\tNA\tNA
MLCRjWdV41g\tSomeone Else's Reasons Won't Drive You | @TonyRobbinsLive Tony Robbins\t1066.0\tNA\tNA
WT87FUk15BA\tHow To Be Insanely Successful | Michael Malice\t604.0\tNA\tNA
mMMQYz_vJFw\tPeterson x Tony Robbins | EP 517\t6803.0\tNA\tNA
mQ5Izid9NSU\tThe Mob Mentality That Led to Crucifixion | The Gospels\t679.0\tNA\tNA
9x3cHzRvNQo\tThe Psychology of Pure Evil | Michael Malice\t915.0\tNA\tNA
Rkt9UpgLCio\tMichael Malice: A Clinical Analysis | EP 516\t6314.0\tNA\tNA
-otMiEnp6iI\tYou Won't Believe Why the Green Agenda Really Failed | Alex Epstein\t536.0\tNA\tNA
moCKNNenVDE\tWhy AIs Deceive You | Marc Andreessen\t418.0\tNA\tNA
_Z1JFCARXpA\tSuperintelligence is Upon Us | Marc Andreessen | EP 515\t6442.0\tNA\tNA
TiYvIgpvbVU\tAn Update and Invitation from Dr. Jordan Peterson\t196.0\tNA\tNA
DVk0-yJ2uoI\tWhen You Should Listen To Hypocrites  | The Gospels\t569.0\tNA\tNA
YSvH9SQ47Xc\tWhat We Trade for Superintelligence | Alex Epstein\t568.0\tNA\tNA
2W3pxOYrxVw\tRenewable Energy, Fossil Fuels, and the Climate Debate | Alex Epstein | EP 514\t6900.0\tNA\tNA
pk5EpagxMoc\tThe Founding Principle of Hollywood | Rob Schneider\t432.0\tNA\tNA
K8AoAS40sd8\tWacko: Trudeau Spent Billions on Federal Consultants | Pierre Poilievre\t656.0\tNA\tNA
nTeq0U_V15U\tHollywood Undone and the Return to Comedy | Rob Schneider | EP 513\t6146.0\tNA\tNA
6fLubzobI0c\tHow Do You Know When You Find Truth? | The Gospels\t672.0\tNA\tNA
9MsgImiQIc4\tThe Arrogance of Atheism | Dr. Brian Keating\t648.0\tNA\tNA
9OAowkp-el4\tAn Astronomer and a Philosopher Search for Truth in the Infinite | Dr. Brian Keating | EP 512\t5951.0\tNA\tNA
AMEVYaqgGSg\tWhy You Can't Buy A House in Trudeau's Canada | Pierre Poilievre\t673.0\tNA\tNA
SlS7pRyhXNU\tTommy Robinson on UK Grooming Gangs - Originally Censored Now Very Relevant\t885.0\tNA\tNA
Dck8eZCpglc\tCanada's Next Prime Minister | Pierre Poilievre | EP 511\t6076.0\tNA\tNA
3gaDho0sl4w\tReordering Desire: The True Purpose of Prayer | The Gospels\t1012.0\tNA\tNA
aRTpoIDFXuc\tAcknowledge Your Past to Retake Your Future | Greg Laurie\t473.0\tNA\tNA
ejvH4GBXmfA\tA Look Back at 2024 | EP 510\t4256.0\tNA\tNA
aqa7n2Aq-Bs\tHow the Compassionate Mislead | Lee Jussim\t711.0\tNA\tNA
2pUOCZSjzv4\tSeason 5 Will Blow You Away: "The Chosen" | Dallas Jenkins\t623.0\tNA\tNA
dt-BeOTiNvk\tWe Who Wrestle With God: In the Image of God\t4602.0\tNA\tNA
SM7M30DaL0M\tOne of Jesus’ Most Perplexing Parables Explained | The Gospels\t580.0\tNA\tNA
PpjrUzfkfSo\tWhy "The Chosen" Resonates | Dallas Jenkins\t862.0\tNA\tNA
hI9X0fFEE8I\tRetelling the Greatest Story Ever Told | Dallas Jenkins | EP 509\t6585.0\tNA\tNA
sQDwKUGLN-o\tPierre Poilievre Will Fix This | Terry Glavin\t548.0\tNA\tNA
xeltwAYh_XU\tThe Thing About Trudeau... | Terry Glavin\t995.0\tNA\tNA
u0HoFyYhq60\tAnti-Semitism and the Fall of Trudeau's Canada | Terry Glavin | EP 508\t5816.0\tNA\tNA
Vn2AVjYWAaA\tYou Have Likely Committed a “Non-Crime Hate Incident” | Andrew Doyle & Graham Linehan\t680.0\tNA\tNA
WIpX1ME9Zvg\tWhen Anti-Racism Becomes Racism | Lee Jussim | EP 507\t6439.0\tNA\tNA
ykfUbIjtjEY\tEurope Imploding | Andrew Doyle & Graham Linehan | EP 506\t6944.0\tNA\tNA
iP-TgQ75Zxg\tCount Dankula was Right | Andrew Doyle & Graham Linehan\t587.0\tNA\tNA
IXP3YwVMvp0\tThis Is the Correct Interpretation | The Gospels\t599.0\tNA\tNA
f3dedXKAO1E\tThey Found The Man Behind P*rnhub | Laila Mickelwait\t554.0\tNA\tNA
DrYpGQVJy6w\tA (Psychological) Reaction to the Biden Pardon | EP 505\t2265.0\tNA\tNA
Kr3_dE8H5xs\tDon’t Ask Permission - Especially From Yourself | Warren Smith\t713.0\tNA\tNA
0KnLb0aSJQE\tJ. K. Rowling Isn't Wrong | Warren Smith\t505.0\tNA\tNA
lCpBJrfupa4\tFired for Honesty and Competence: One Genuine Teacher's Story | Warren Smith | EP 504\t5421.0\tNA\tNA
xYBuXA4XkV8\tThe Devil’s Offer | The Gospels\t621.0\tNA\tNA
S_n8VC1k05I\tWhy P*rn Is Addictive | Laila Mickelwait\t779.0\tNA\tNA
McZsm4odx88\tOne Woman’s War on P*rnhub | Laila Mickelwait | EP 503\t4597.0\tNA\tNA
qXYlopLahzQ\tIs Biden Chasing His Legacy to the Brink? | Dave Rubin\t580.0\tNA\tNA
pyxVCWfKdMg\tHumans Effectively Have X-Ray Vision | Mark Changizi\t794.0\tNA\tNA
5tvjx18wx7M\tAngry and Red: Color as Emotion | Mark Changizi | EP 502\t6161.0\tNA\tNA
IDtclumznPg\tThought & Reality – Not as Separate as You Might Think | Dr. Stephen Hicks\t434.0\tNA\tNA
qI5SF4fOtBc\tReality and the Philosophical Framing of the Truth | Dr. Stephen Hicks | EP 501\t6455.0\tNA\tNA
APmg8ZdGEXM\tIf the Democrats Had Been 10 Percent Better... | Dave Rubin\t763.0\tNA\tNA
272Aex6o5Mo\tEpisode 500: What a Long Strange Trip it's Been | Dave Rubin\t5794.0\tNA\tNA
8fLwtgNM-ac\tThe Afterlife Is Real | Greg Laurie\t922.0\tNA\tNA
n4GBm2ItH58\tMy New Book: "We Who Wrestle with God"\t35.0\tNA\tNA
5o7scL9gLRc\tThe Jesus Revolution: The Real Thing | Greg Laurie | EP 499\t6265.0\tNA\tNA
p5ngZZRT3bY\tJesus Freaks and the Hippie Preacher | Greg Laurie\t513.0\tNA\tNA
ufSBpCpVKWA\tElon Musk Refused to Bend the Knee | Eduardo Bolsonaro\t895.0\tNA\tNA
HBYbkMervk0\tIs Brazil on Path to Become Cuba? | Eduardo Bolsonaro | EP 498\t7008.0\tNA\tNA
kFCNwIWxR6Y\tStabbed, Legally Dead Twice, & He Still Kept Fighting | Eduardo Bolsonaro\t955.0\tNA\tNA
KmVbZ062Dxo\tThis “Safe” Drug Supercharges Your Dopamine and Decimates Your Happiness | Dan Williams\t719.0\tNA\tNA
KCq9nM7K21c\tAlberta vs Ottawa: A New Vision of Health | Minister Dan Williams | EP 497\t6776.0\tNA\tNA
5YX_EKP6s3Y\tHow Is Canada the Epicenter of the Opioid Crisis? | Minister Dan Williams\t678.0\tNA\tNA
KI2bdjIR1XE\tScience Alone Did Not Get Us to the Moon | Jonathan Pageau\t840.0\tNA\tNA
IUKLmspEWEc\tBeyond Dawkins | Jonathan Pageau | EP 496\t6346.0\tNA\tNA
I5_oyUDilKE\tThe Gospels | Official Trailer\t104.0\tNA\tNA
-cln1whltnc\tJoe and Kamala: Shifting the Cabal | Miranda Devine\t754.0\tNA\tNA
9bLOv1hM0Vo\tThe CIA, Corruption, and the Biden Heirs | Miranda Devine | Ep 495\t4702.0\tNA\tNA
hpYmZskv-Z0\tSuccess | Official Trailer\t66.0\tNA\tNA
kksbu6MDEV8\t“It’s the New Lobotomy” – Black Markets and Children’s Hospitals | Dr. Jared Ross\t741.0\tNA\tNA
vvCv2Ei8fR4\tTrans Worship and Child Sacrifice: The New Paganism | Dr. Jared Ross | EP 494\t4554.0\tNA\tNA
tMXSLZUB2Ps\tWho Really Runs the Trudeau Government? | Celina Caesar-Chavannes\t1064.0\tNA\tNA
7JBcp0tJJrs\tWhy They All Resigned | Celina Caesar-Chavannes\t938.0\tNA\tNA
Mm6YyC9DxHo\tTrudeau, Women, & Minorities: the Brutal Reality | Celina Caesar-Chavannes | EP 493\t5685.0\tNA\tNA
YTJZhsGmWi8\tThese Are Trump's X-Men | Dr. Jordan B. Peterson\t1533.0\tNA\tNA
Z22G11lTSbQ\tRichard Dawkins and Jordan Peterson Debate "Cultural Christianity"\t880.0\tNA\tNA
K8o6n-AVqMw\tA Psychological Analysis of Trump’s Personality by Dr. Jordan B. Peterson | EP 492\t3445.0\tNA\tNA
gFp2AZBx8hE\tDoes Facing the Serpent Lead to Redemption? | Richard Dawkins\t622.0\tNA\tNA
s1cXGYAGeso\tAn Unexpected Discussion on the Virgin Birth | Richard Dawkins\t826.0\tNA\tNA
8wBtFNj_o5k\tDawkins vs Peterson: Memes & Archetypes | Alex O’Connor Moderates | EP 491\t5524.0\tNA\tNA
lL2scxOtuzk\tNegotiation With Jordan B. Peterson | Trailer\t58.0\tNA\tNA
e-OG8unU2TI\tWhat Finally Enraged the Silent Majority | Robby Starbuck\t560.0\tNA\tNA
3zjktUTTGDc\tBringing Woke Capitalism to a Shuddering Halt | Robby Starbuck | EP 490\t6165.0\tNA\tNA
w3NOoj373hA\tThe Worst Form of Immaturity | Dr. Keith Campbell\t648.0\tNA\tNA
HVi3aeGDOFE\tThe Three Body Problem | Spencer Klavan\t579.0\tNA\tNA
aMRT2ZbXa2s\tLight of the Mind, Light of the World: Illuminating Science Through Faith | Spencer Klavan | EP 489\t6426.0\tNA\tNA
x3TDCFNmd-Q\tWhat Monet's Haystack Paintings Demonstrate About Reality | Spencer Klavan\t710.0\tNA\tNA
USIdC541i0k\tHow Do You Regulate What Can Outthink You? | Gregg Hurwitz\t652.0\tNA\tNA
ZVw2sd7Vxj4\tHow Foreign States Are Controlling Your Mind | Gregg Hurwitz | EP 488\t7324.0\tNA\tNA
d6ibq9zqFts\tHow Physics Affects Your Emotional State | Brian Greene\t824.0\tNA\tNA
b1saNKPWGQA\tWhy Are So Many Against Israel? | Naftali Bennett\t637.0\tNA\tNA
DYv8ljRm8_E\tThe Islamic Republic of Terror: Hezbollah & Hamas | Naftali Bennett | EP 487\t6295.0\tNA\tNA
nRPGgzrttFs\tThe Islamic Republic: the Octopus of Terror | Naftali Bennett\t655.0\tNA\tNA
Ayz4OqLPnuQ\tWhat You Would Perceive As You Entered a Black Hole | Dr. Brian Greene\t569.0\tNA\tNA
bPHIMXiZ7bw\tThe Intersection of Science and Meaning | Dr. Brian Greene | EP 486\t5609.0\tNA\tNA
k7JTxHwrj84\tPsychopathy by Design | Jamie Wheal\t641.0\tNA\tNA
vKbAPVz__8s\tMan's Role in Co-Creation | Jamie Wheal\t866.0\tNA\tNA
m-4zhmTwn3E\tThe Rebirth of God: Pathology and Promise | Jamie Wheal | EP 485\t5850.0\tNA\tNA
A_V-qRS3QiI\tOne Night at Mar-a-Lago | Robert F. Kennedy Jr.\t617.0\tNA\tNA
v7D_t3RW3M4\tFull Senate Roundtable Speech\t1138.0\tNA\tNA
bKniGfvOePc\tThe Great Partisan Shift | Robert F. Kennedy Jr. | EP 484\t5645.0\tNA\tNA
OrOJB7zGIU4\tWhen the Metaphorical Becomes Physical | Bret Weinstein and Heather Heying\t738.0\tNA\tNA
S0nd9hWvVHE\tYou Can Rescue the Republic – Here's How | Bret Weinstein and Heather Heying\t1015.0\tNA\tNA
yHO8HGAZUpY\tWoodstock for the Adventurous and Responsible | Bret Weinstein & Heather Heying | EP 483\t6006.0\tNA\tNA
kxIiPAhY2bI\tThese Are Not Beliefs | Vivek Ramaswamy\t790.0\tNA\tNA
5fsqHpqwa0E\tSocrates, Jesus, and the Fall of Rome | Dr. John Vervaeke\t661.0\tNA\tNA
fDSn_y7sfgE\tThe Meaning Crisis: Resolution | Dr. John Vervaeke | EP 482\t5407.0\tNA\tNA
7yuHM790ZqU\tWhen Three Ex-Democrats Take On the Machine | Vivek Ramaswamy\t718.0\tNA\tNA
PIPaZL4b6T8\tWhat the Scientific Community Knows About God | Vivek Ramaswamy\t698.0\tNA\tNA
4gkOjroD184\t10 Disruptive Truths | Vivek Ramaswamy | EP 481\t5352.0\tNA\tNA
Gqi_ZfemjDc\tDepression & Anxiety Official Trailer\t102.0\tNA\tNA
9HkEQCShfLA\tThe Two Main Forms of Narcissism Explained | Keith Campbell\t699.0\tNA\tNA
S_jBwmHXFD4\tThe Psychology Behind "Nice Guys Finish Last" | Keith Campbell | EP 480\t6352.0\tNA\tNA
LNU5OfW2Mwc\tTommy Robinson Defends Himself\t565.0\tNA\tNA
3W0yTID9Yec\tWhite Guilt | Matt Walsh\t1021.0\tNA\tNA
mYPXQ_eZsC8\tAm I Racist? | Matt Walsh | EP 479\t6678.0\tNA\tNA
EUeKAglNcf8\tFatherlessness Is Increasing Across Communities | Matt Walsh\t567.0\tNA\tNA
9oLu94Co6dE\tRichard Dawkins and the Evil God Problem | Jack Symes\t583.0\tNA\tNA
k-bZLUXPuQU\tHeaven, Hell, & the Human Condition | Jack Symes | Ep 478\t5855.0\tNA\tNA
GKDKjp8_44I\tWhen God Is Too Ineffable | Jack Symes\t692.0\tNA\tNA
J6DBaehmNek\tThe State of Canada's Education System | John Rustad\t540.0\tNA\tNA
nTSdcx85Sk0\tStopping the Socialist Trainwreck in British Columbia | John Rustad | EP 477\t6651.0\tNA\tNA
yZVlKBRWI70\tThe Natural Resource Curse | John Rustad\t703.0\tNA\tNA
lCwWsIa9USw\tTommy Robinson's Run In with the MIB\t764.0\tNA\tNA
Bv0TW2LF_dE\tCrime and Punishment | Tommy Robinson | EP 476\t5935.0\tNA\tNA
FatHBNcpiRE\tIslam & the West: Successes and Failures\t809.0\tNA\tNA
ans8uqay3cM\tJavier Milei Is an Economic Rockstar | Axel Kaiser\t411.0\tNA\tNA
NGdrdCiyxN8\tThreat From Venezuela | Axel Kaiser | EP 475\t5766.0\tNA\tNA
ae8vVURajNE\tThe links between Castro, Chávez, and Maduro | Axel Kaiser\t548.0\tNA\tNA
cBU3oVUIfS0\tThe Fatal Contradiction of the Race Grifters | Coleman Hughes\t662.0\tNA\tNA
SzzxBqW6TM0\tWhy “Anti-Racism” Is the Worst Form of Racism | Coleman Hughes | EP 474\t5419.0\tNA\tNA
OaY7EwQ2ts4\tYou Cannot Force Equal Outcomes | Coleman Hughes\t672.0\tNA\tNA
yhF-QFK8mCw\tFoucault - Patron Saint of Child Indoctrination | Logan Lancing\t718.0\tNA\tNA
BV2ChmvvbVg\tThe Unholy Essence of Qu**r | Logan Lancing | EP 473\t5850.0\tNA\tNA
CT46qY91r8Y\tMarx: the Burden of What Has Been | Logan Lancing\t594.0\tNA\tNA
MaDeQIW11FM\tThe Real Reason Jonah was Swallowed by the Whale\t1589.0\tNA\tNA
WyUO6iaCkFU\tFoundations of the West | Official Trailer\t89.0\tNA\tNA
Rx68_EfSJsE\tA Call to the Sane - Beauty, Truth, & Purpose | Douglas Murray | EP 472\t6141.0\tNA\tNA
kF5WHSNk-MA\tLeaving the Church of Satan | Zeena Schreck\t799.0\tNA\tNA
Ks4Dqh-lgcY\tWhen Your Father Wrote the Satanic Bible | Zeena Schreck\t716.0\tNA\tNA
EmWXuEKTLcY\tSatanism: Fear, Manipulation, & Suffering | Zeena Schreck | EP 471\t6644.0\tNA\tNA
lDOYglqeTck\tReaction to Supreme Court of Canada Ruling and Mandated Re-Education\t1647.0\tNA\tNA
kK0Q1ynx8Co\tThe Terror of Believing in Christ | John Rich\t689.0\tNA\tNA
kXovxPwQzDI\tProphecy, Revelation, & the Spiritual Battle | John Rich | EP 470\t5328.0\tNA\tNA
cSyEV0YIaXQ\tYou Have a Higher Calling, Yield to It | John Rich\t629.0\tNA\tNA
VRwyEqOJAIc\tPiers Morgan on Nigel Farage and Keir Starmer\t671.0\tNA\tNA
pCzU7xyt9PQ\tFinding Signal Against the Noise | Piers Morgan | EP 469\t4312.0\tNA\tNA
2-nUmJDgguY\tShould You Dare Criticize Kamala Harris... | Piers Morgan\t760.0\tNA\tNA
i155V4Hr7nI\tCanada Is Woefully Unprepared\t590.0\tNA\tNA
o1Q2cW-WL_s\tDEI, Gender, and the Military | J.O. Michel Maisonneuve, Barbara Maisonneuve, & Mark Norman | EP 468\t6050.0\tNA\tNA
W_9W0CAH0HE\tSexual Misconduct in the Armed Forces\t723.0\tNA\tNA
97R3z2ofuYk\tHow Diversity Sets People Up for Failure | Dr. Carol Swain\t627.0\tNA\tNA
UFmE2fEO1pM\tPlagiarized by Harvard's President | Dr. Carol Swain | EP 467\t6011.0\tNA\tNA
