200	text/html;charset=ISO-8859-1	59144	https://processo.stj.jus.br/repetitivos/temas_repetitivos/pesquisa.jsp?novaConsulta=true&tipo_pesquisa=T&cod_tema_inicial=416&cod_tema_final=416
200	text/html;charset=ISO-8859-1	66997	https://processo.stj.jus.br/repetitivos/temas_repetitivos/pesquisa.jsp?novaConsulta=true&tipo_pesquisa=T&cod_tema_inicial=862&cod_tema_final=862
200	text/html; charset=UTF-8	1117078	https://psychiatryexperts.co.uk/expert-witness-reports/personal-injury/malingering-symptom-validity/
200	text/html; charset=utf-8	20531	https://pubmed.ncbi.nlm.nih.gov/33823750/
200	text/html; charset=utf-8	20532	https://pubmed.ncbi.nlm.nih.gov/39813118/
200	text/html; charset=utf-8	20532	https://pubmed.ncbi.nlm.nih.gov/41973792/
200	text/html; charset=utf-8	20532	https://pubmed.ncbi.nlm.nih.gov/42202514/
200	text/html; charset=utf-8	20531	https://pubmed.ncbi.nlm.nih.gov/42331580/
200	application/pdf	5479732	https://renastonline.ensp.fiocruz.br/sites/default/files/arquivos/recursos/dor_relacionada_trabalho_ler_dort.pdf
200	application/pdf;charset=UTF-8	4575944	https://repositorio.enap.gov.br/bitstream/1/9868/5/Grupo%205%20-%20Elogovers_%20Redu%C3%A7%C3%A3o%20da%20fila%20do%20INSS%20para%20concess%C3%A3o%20de%20benef%C3%ADcio%20por%20incapacidade%20tempor%C3%A1ria%201.pdf
403	text/html; charset=UTF-8	15942	https://scon.stj.jus.br/SCON/GetInteiroTeorDoAcordao?num_registro=201800909697&dt_publicacao=17/11/2020
403	text/html; charset=UTF-8	15942	https://scon.stj.jus.br/SCON/GetInteiroTeorDoAcordao?num_registro=202003388788&dt_publicacao=06/11/2025
403	text/html; charset=UTF-8	15942	https://scon.stj.jus.br/SCON/GetInteiroTeorDoAcordao?num_registro=202003411762&dt_publicacao=06/11/2025
403	text/html; charset=UTF-8	15942	https://scon.stj.jus.br/SCON/GetInteiroTeorDoAcordao?num_registro=202504638189&dt_publicacao=30/04/2026
403	text/html; charset=UTF-8	15999	https://scon.stj.jus.br/SCON/jurisprudencia/toc.jsp?O=JT&b=ACOR&livre=202000640584.REG.%20E%2018/10/2021.FONT.
403	text/html; charset=UTF-8	15999	https://scon.stj.jus.br/SCON/jurisprudencia/toc.jsp?O=JT&b=ACOR&livre=202003034248.REG.%20E%2006/11/2025.FONT.
403	text/html; charset=UTF-8	15999	https://scon.stj.jus.br/SCON/jurisprudencia/toc.jsp?O=JT&b=ACOR&livre=202103189031.REG.%20E%2006/07/2026.FONT.
403	text/html; charset=UTF-8	16032	https://scon.stj.jus.br/SCON/pesquisar.jsp?b=ACOR&O=RR&preConsultaPP=6636/0&thesaurus=JURIDICO&p=true&tp=T
200	text/html; charset=utf-8	556015	https://simore.mdh.gov.br/Home/Resultado?IdMeta=150&page=18
200	text/html; charset=utf-8	440049	https://simore.mdh.gov.br/Home/Resultado?ODS=18&page=12
200	application/pdf	677420	https://sistemas.cfm.org.br/normas/arquivos/pareceres/BR/2024/10_2024.pdf
200	application/pdf	156307	https://sistemas.cfm.org.br/normas/arquivos/pareceres/RN/2025/3_2025.pdf
200	application/pdf	86361	https://sistemas.cfm.org.br/normas/arquivos/resolucoes/BR/2002/1638_2002.pdf
200	application/pdf	141712	https://sistemas.cfm.org.br/normas/arquivos/resolucoes/BR/2007/1821_2007.pdf
200	application/pdf	219567	https://sistemas.cfm.org.br/normas/arquivos/resolucoes/BR/2018/2183_2018.pdf
200	application/pdf	178806	https://sistemas.cfm.org.br/normas/arquivos/resolucoes/BR/2018/2217_2018.pdf
200	application/pdf	143031	https://sistemas.cfm.org.br/normas/arquivos/resolucoes/BR/2021/2297_2021.pdf
200	application/pdf	109161	https://sistemas.cfm.org.br/normas/arquivos/resolucoes/BR/2022/2314_2022.pdf
200	application/pdf	599458	https://sistemas.cfm.org.br/normas/arquivos/resolucoes/BR/2022/2323_2022.pdf
200	application/pdf	273844	https://sistemas.cfm.org.br/normas/arquivos/resolucoes/BR/2024/2380_2024.pdf
200	application/pdf	210801	https://sistemas.cfm.org.br/normas/arquivos/resolucoes/BR/2024/2381_2024.pdf
200	application/pdf	619799	https://sistemas.cfm.org.br/normas/arquivos/resolucoes/BR/2025/2430_2025.pdf
200	text/html; charset=UTF-8	21371	https://sistemas.cfm.org.br/normas/visualizar/pareceres/SC/2016/2430
200	application/pdf	344465	https://wordmemorytest.com/DAUBERT/Stevens_2008_WMT_MSVT_VARIANCE_EFFORT.pdf
403	text/html; charset=UTF-8	5484	https://www.ama-assn.org/practice-management/ama-guides/ama-guides-sixth-2025-current-medicine-permanent-impairment-ratings
200	text/html	3349	https://www.aminer.cn/pub/53e9a9f0b7602d970335698c/the-relation-between-symptom-validity-testing-and-mmpi-scores-as-a-function-of-forensic-evaluation-context
200	application/pdf	2704062	https://www.ampid.org.br/v1/wp-content/uploads/2018/06/ManualT%C3%A9cnicoPer%C3%ADciaM%C3%A9dicaPrevidenci%C3%A1ria_alterado637.pdf
